Id;Victimas;Sexo;Edad_Victima;Participantes;Victima;Acusado;Vehiculo_Victima;Fecha;Semestre;Franja_Horaria;Direccion;Tipo_De_Calle;Altura\Cruce;Comuna;Longitud;Latitud
LC-2019-0750117;1;Varon;67;AUTO-SD;AUTO;N/D;N/D;2019-11-28;2;8;N/D;N/D;N/D;9;-58.529939;-34.640558
LC-2019-0750206;1;Varon;57;PEATON-SD;PEATON;N/D;N/D;2019-11-28;2;8;N/D;N/D;N/D;7;-58.464805;-34.634723
LC-2019-0750615;1;Varon;43;SD-SD;N/D;N/D;N/D;2019-11-28;2;12;N/D;N/D;N/D;2;-58.391662;-34.598618
LC-2019-0750907;1;Varon;42;AUTO-SD;AUTO;N/D;N/D;2019-11-28;2;13;N/D;N/D;N/D;8;-58.460718;-34.703796
LC-2019-0751120;1;Varon;25;SD-SD;N/D;N/D;N/D;2019-11-28;2;11;N/D;N/D;N/D;11;-58.476096;-34.618101
LC-2019-0751191;1;Varon;30;SD-SD;N/D;N/D;N/D;2019-11-28;2;10;N/D;N/D;N/D;2;-58.385853;-34.586588
LC-2019-0751265;1;Varon;25;SD-SD;N/D;N/D;N/D;2019-11-28;2;12;N/D;N/D;N/D;1;-58.379794;-34.626257
LC-2019-0751316;1;Mujer;37;SD-SD;N/D;N/D;N/D;2019-11-28;2;13;N/D;N/D;N/D;8;-58.44776;-34.675963
LC-2019-0751399;1;Varon;45;CAMIONETA-SD;CAMIONETA;N/D;N/D;2019-11-28;2;11;N/D;N/D;N/D;4;-58.395431;-34.651508
LC-2019-0751650;1;Mujer;50;AUTO-SD;AUTO;N/D;N/D;2019-11-28;2;15;N/D;N/D;N/D;4;-58.421127;-34.644852
LC-2019-0751849;1;Varon;40;MOTO-SD;MOTO;N/D;N/D;2019-11-28;2;16;La Pampa y Migueletes 0, Barrio: Belgrano  , jurisdicción comisaria:  Vecinal 13A;N/D;N/D;13;-58.4442;-34.558926
LC-2019-0751882;1;Varon;39;SD-SD;N/D;N/D;N/D;2019-11-28;2;5;N/D;N/D;N/D;14;-58.403676;-34.581292
LC-2019-0752107;1;Mujer;28;AUTO-SD;AUTO;N/D;N/D;2019-11-28;2;17;N/D;N/D;N/D;3;-58.406392;-34.619431
LC-2019-0752212;1;Varon;51;SD-SD;N/D;N/D;N/D;2019-11-28;2;18;N/D;N/D;N/D;9;-58.485194;-34.64361
LC-2019-0752382;1;Varon;44;SD-SD;N/D;N/D;N/D;2019-11-28;2;20;N/D;N/D;N/D;10;-58.502046;-34.6378
LC-2019-0754415;1;Varon;27;PEATON-SD;PEATON;N/D;N/D;2019-11-28;2;8;Oliden y Chilavert, Martiniano, Coronel 0, Barrio: Villa Lugano  , jurisdicción comisaria:  Vecinal 8A;N/D;N/D;8;-58.46912;-34.68049
LC-2019-0755056;1;Varon;40;MOTO-SD;MOTO;N/D;N/D;2019-11-28;2;15;Fraga y Newbery, Jorge Av. 0, Barrio: Chacarita  , jurisdicción comisaria:  Vecinal 15A;N/D;N/D;15;-58.449884;-34.585917
LC-2019-0790486;1;Mujer;57;TRANSPORTE PUBLICO-SD;TRANSPORTE PUBLICO;N/D;N/D;2019-11-28;2;9;Ramos Mejia, Jose Maria, Dr. Av. 1394, Barrio: Retiro  , jurisdicción comisaria:  Vecinal 1A;N/D;N/D;1;-58.374142;-34.591301
LC-2019-0754630;1;Mujer;46;CICLISTA-SD;CICLISTA;N/D;N/D;2019-11-29;2;16;Mitre, Bartolome y Jaures, Jean 0, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3A;N/D;N/D;3;-58.410389;-34.609156
LC-2019-0754904;1;Mujer;27;CICLISTA-SD;CICLISTA;N/D;N/D;2019-11-29;2;19;Gurruchaga y Muñecas 0, Barrio: Villa Crespo  , jurisdicción comisaria:  Vecinal 15B;N/D;N/D;15;-58.445755;-34.600574
LC-2019-0752754;1;Varon;32;MOTO-SD;MOTO;N/D;N/D;2019-11-29;2;2;Soler y Billinghurst 0, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2B;N/D;N/D;2;-58.413538;-34.59473
LC-2019-0752891;1;Varon;52;AUTO-SD;AUTO;N/D;N/D;2019-11-29;2;4;N/D;N/D;N/D;3;-58.39358;-34.607313
LC-2019-0753052;1;Varon;30;AUTO-SD;AUTO;N/D;N/D;2019-11-29;2;7;N/D;N/D;N/D;3;-58.391682;-34.616877
LC-2019-0753078;1;Mujer;64;PEATON-SD;PEATON;N/D;N/D;2019-11-29;2;7;Marechal, Leopoldo y Ferrari 0, Barrio: Villa Crespo  , jurisdicción comisaria:  Vecinal 15B;N/D;N/D;15;-58.440036;-34.604523
LC-2019-0753114;1;Mujer;28;TRANSPORTE PUBLICO-SD;TRANSPORTE PUBLICO;N/D;N/D;2019-11-29;2;8;Cabildo Av. y Monroe 0, Barrio: Belgrano  , jurisdicción comisaria:  Vecinal 13C;N/D;N/D;13;-58.459916;-34.558288
LC-2019-0753532;1;Varon;49;MOTO-SD;MOTO;N/D;N/D;2019-11-29;2;11;N/D;N/D;N/D;10;-58.506168;-34.614109
LC-2019-0753561;1;Varon;40;PEATON-SD;PEATON;N/D;N/D;2019-11-29;2;15;N/D;N/D;N/D;10;-58.528828;-34.634543
LC-2019-0753621;1;Varon;45;MOTO-SD;MOTO;N/D;N/D;2019-11-29;2;11;Las Heras General Av. 3215, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14A;N/D;N/D;14;-58.406406;-34.583272
LC-2019-0753710;1;Varon;25;PEATON-SD;PEATON;N/D;N/D;2019-11-29;2;11;N/D;N/D;N/D;9;-58.499041;-34.648413
LC-2019-0753731;1;Varon;33;MOTO-SD;MOTO;N/D;N/D;2019-11-29;2;12;Monroe y Cazadores 0, Barrio: Belgrano  , jurisdicción comisaria:  Vecinal 13A;N/D;N/D;13;-58.44648;-34.550315
LC-2019-0753836;1;Mujer;28;CAMIONETA-SD;CAMIONETA;N/D;N/D;2019-11-29;2;13;N/D;N/D;N/D;8;-58.482462;-34.663875
LC-2019-0753855;1;Mujer;47;PEATON-SD;PEATON;N/D;N/D;2019-11-29;2;12;N/D;N/D;N/D;3;-58.400269;-34.62488
LC-2019-0754072;1;Varon;61;AUTO-SD;AUTO;N/D;N/D;2019-11-29;2;9;N/D;N/D;N/D;2;-58.401787;-34.594682
LC-2019-0754378;1;Mujer;37;SD-SD;N/D;N/D;N/D;2019-11-29;2;15;San Juan Av. y Muñiz 0, Barrio: Boedo  , jurisdicción comisaria:  Vecinal 5B;N/D;N/D;5;-58.425565;-34.626823
LC-2019-0754452;1;Varon;25;SD-SD;N/D;N/D;N/D;2019-11-29;2;15;N/D;N/D;N/D;14;-58.40166;-34.582006
LC-2019-0754576;1;Varon;13;SD-SD;N/D;N/D;N/D;2019-11-29;2;15;N/D;N/D;N/D;14;-58.427408;-34.577908
LC-2019-0754697;1;Mujer;46;AUTO-SD;AUTO;N/D;N/D;2019-11-29;2;15;N/D;N/D;N/D;3;-58.37723;-34.61315
LC-2019-0754698;1;Varon;38;MOTO-SD;MOTO;N/D;N/D;2019-11-29;2;16;N/D;N/D;N/D;12;-58.488021;-34.545074
LC-2019-0755113;1;Varon;51;MOTO-SD;MOTO;N/D;N/D;2019-11-29;2;10;Liniers Virrey y San Juan Av. 0, Barrio: Boedo  , jurisdicción comisaria:  Vecinal 5B;N/D;N/D;5;-58.413577;-34.625138
LC-2019-0770908;1;Varon;36;AUTO-SD;AUTO;N/D;N/D;2019-11-29;2;17;Suarez, Jose Leon y Humaita 0, Barrio: Liniers  , jurisdicción comisaria:  Vecinal 9B;N/D;N/D;9;-58.527226;-34.645905
LC-2019-0756765;1;Varon;60;CICLISTA-SD;CICLISTA;N/D;N/D;2019-11-30;2;20;Justo, Juan B. Av. y Jufre 0, Barrio: Villa Crespo  , jurisdicción comisaria:  Vecinal 15B;N/D;N/D;15;-58.438397;-34.589277
LC-2019-0755443;1;Mujer;24;AUTO-SD;AUTO;N/D;N/D;2019-11-30;2;3;N/D;N/D;N/D;14;-58.423249;-34.571168
LC-2019-0755955;1;Varon;47;CAMION-SD;CAMION;N/D;N/D;2019-11-30;2;10;N/D;N/D;N/D;10;-58.499888;-34.615182
LC-2019-0756020;1;Varon;20;MOTO-SD;MOTO;N/D;N/D;2019-11-30;2;11;N/D;N/D;N/D;7;-58.467213;-34.63641
LC-2019-0756062;1;Varon;83;AUTO-SD;AUTO;N/D;N/D;2019-11-30;2;10;N/D;N/D;N/D;6;-58.44498;-34.623816
LC-2019-0756184;1;Mujer;60;AUTO-SD;AUTO;N/D;N/D;2019-11-30;2;12;N/D;N/D;N/D;5;-58.429256;-34.615104
LC-2019-0756646;1;Mujer;41;PEATON-SD;PEATON;N/D;N/D;2019-11-30;2;20;N/D;N/D;N/D;10;-58.513909;-34.633456
LC-2019-0756658;1;Mujer;32;SD-SD;N/D;N/D;N/D;2019-11-30;2;18;N/D;N/D;N/D;1;-58.382884;-34.625988
LC-2019-0756676;1;Varon;18;MOTO-SD;MOTO;N/D;N/D;2019-11-30;2;20;Segurola Av. y Arregui 0, Barrio: Monte Castro  , jurisdicción comisaria:  Vecinal 10A;N/D;N/D;10;-58.504317;-34.616046
LC-2019-0756959;1;Mujer;69;TRANSPORTE PUBLICO-SD;TRANSPORTE PUBLICO;N/D;N/D;2019-11-30;2;22;Paz, Gral. Av. y San Martin Av. 0, Barrio: Villa Devoto  , jurisdicción comisaria:  Vecinal 11B;N/D;N/D;11;-58.519116;-34.589282
LC-2019-0757107;2;Varon;14;MOTO-SD;MOTO;N/D;N/D;2019-12-01;2;1;Melo, Carlos F. y Rocha 0, Barrio: Boca  , jurisdicción comisaria:  Vecinal 4C;N/D;N/D;4;-58.364271;-34.641148
LC-2019-0757107;2;Varon;22;MOTO-SD;MOTO;N/D;N/D;2019-12-01;2;1;Melo, Carlos F. y Rocha 0, Barrio: Boca  , jurisdicción comisaria:  Vecinal 4C;N/D;N/D;4;-58.364271;-34.641148
LC-2019-0757169;1;Varon;22;MOTO-SD;MOTO;N/D;N/D;2019-12-01;2;4;N/D;N/D;N/D;5;-58.413352;-34.627686
LC-2019-0757295;1;Mujer;19;SD-SD;N/D;N/D;N/D;2019-12-01;2;6;N/D;N/D;N/D;14;-58.439052;-34.573171
LC-2019-0757383;1;Varon;27;MOTO-SD;MOTO;N/D;N/D;2019-12-01;2;6;N/D;N/D;N/D;1;-58.381002;-34.622148
LC-2019-0757471;1;Varon;20;MOTO-SD;MOTO;N/D;N/D;2019-12-01;2;8;N/D;N/D;N/D;13;-58.444623;-34.562011
LC-2019-0757875;1;Varon;28;PEATON-SD;PEATON;N/D;N/D;2019-12-01;2;10;N/D;N/D;N/D;1;-58.380338;-34.614843
LC-2019-0758172;1;Mujer;24;PEATON-SD;PEATON;N/D;N/D;2019-12-01;2;20;N/D;N/D;N/D;9;-58.497405;-34.671441
LC-2019-0758257;1;Mujer;79;TRANSPORTE PUBLICO-SD;TRANSPORTE PUBLICO;N/D;N/D;2019-12-01;2;19;Pueyrredon Av. y Lopez, Vicente 0, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2A;N/D;N/D;2;-58.396223;-34.586966
LC-2019-0766807;1;Varon;36;MOTO-SD;MOTO;N/D;N/D;2019-12-01;2;1;La Plata Av. e Independencia Av., Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6B;N/D;N/D;6;-58.427799;-34.622072
LC-2019-0799036;1;Mujer;69;PEATON-SD;PEATON;N/D;N/D;2019-12-01;2;10;Pueyrredon Av. y Juncal 0, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2A;N/D;N/D;2;-58.401039;-34.591562
LC-2019-0758380;1;Varon;30;CICLISTA-SD;CICLISTA;N/D;N/D;2019-12-02;2;22;N/D;N/D;N/D;12;-58.481802;-34.565361
LC-2019-0760720;1;Varon;51;CICLISTA-SD;CICLISTA;N/D;N/D;2019-12-02;2;17;N/D;N/D;N/D;9;-58.506496;-34.655044
LC-2019-0761865;1;Varon;34;CICLISTA-SD;CICLISTA;N/D;N/D;2019-12-02;2;17;Azara y Araoz De Lamadrid, Gregorio, Gral. 0, Barrio: Barracas  , jurisdicción comisaria:  Vecinal 4D;N/D;N/D;4;-58.370991;-34.64028
LC-2019-0758394;1;Varon;30;SD-SD;N/D;N/D;N/D;2019-12-02;2;21;N/D;N/D;N/D;1;-58.392421;-34.602425
LC-2019-0758798;1;Varon;26;SD-SD;N/D;N/D;N/D;2019-12-02;2;8;N/D;N/D;N/D;1;-58.363464;-34.625119
LC-2019-0759043;1;Varon;20;SD-SD;N/D;N/D;N/D;2019-12-02;2;10;N/D;N/D;N/D;15;-58.496479;-34.596308
LC-2019-0759131;1;Varon;63;SD-SD;N/D;N/D;N/D;2019-12-02;2;19;N/D;N/D;N/D;4;-58.422818;-34.642823
LC-2019-0759153;1;Varon;42;SD-SD;N/D;N/D;N/D;2019-12-02;2;20;N/D;N/D;N/D;10;-58.530281;-34.619195
LC-2019-0759451;1;Varon;54;SD-SD;N/D;N/D;N/D;2019-12-02;2;10;N/D;N/D;N/D;5;-58.427108;-34.602564
LC-2019-0759940;1;Varon;13;AUTO-SD;AUTO;N/D;N/D;2019-12-02;2;13;Belgrano Av. y Liniers Virrey 0, Barrio: Almagro  , jurisdicción comisaria:  Vecinal 5B;N/D;N/D;5;-58.414374;-34.615535
LC-2019-0759982;1;Mujer;55;TRANSPORTE PUBLICO-SD;TRANSPORTE PUBLICO;N/D;N/D;2019-12-02;2;12;Alvarado y Vieytes 0, Barrio: Barracas  , jurisdicción comisaria:  Vecinal 4D;N/D;N/D;4;-58.378227;-34.646391
LC-2019-0760139;1;Varon;37;SD-SD;N/D;N/D;N/D;2019-12-02;2;14;N/D;N/D;N/D;10;-58.507559;-34.635133
LC-2019-0760169;1;Varon;48;MOTO-SD;MOTO;N/D;N/D;2019-12-02;2;12;N/D;N/D;N/D;8;-58.37723;-34.61315
LC-2019-0760707;1;Mujer;65;TRANSPORTE PUBLICO-SD;TRANSPORTE PUBLICO;N/D;N/D;2019-12-02;2;18;Murguiondo y Somellera 0, Barrio: Villa Lugano  , jurisdicción comisaria:  Vecinal 8A;N/D;N/D;8;-58.476472;-34.676337
LC-2019-0760985;1;Varon;16;AUTO-SD;AUTO;N/D;N/D;2019-12-02;2;18;N/D;N/D;N/D;6;-58.435017;-34.622044
LC-2019-0761064;1;Mujer;6;AUTO-SD;AUTO;N/D;N/D;2019-12-02;2;17;N/D;N/D;N/D;9;-58.467123;-34.646001
LC-2019-0761085;1;Varon;32;MOTO-SD;MOTO;N/D;N/D;2019-12-02;2;18;N/D;N/D;N/D;12;-58.504937;-34.560272
LC-2019-0761120;1;Varon;45;AUTO-SD;AUTO;N/D;N/D;2019-12-02;2;20;N/D;N/D;N/D;3;-58.398991;-34.599813
LC-2019-0761893;1;Varon;40;MOTO-SD;MOTO;N/D;N/D;2019-12-02;2;15;Del Libertador Av. y Alvear Av. 0, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2A;N/D;N/D;2;-58.391009;-34.584986
LC-2019-0761897;1;Varon;33;SD-SD;N/D;N/D;N/D;2019-12-02;2;19;N/D;N/D;N/D;2;-58.402354;-34.594442
LC-2019-0762855;1;Varon;29;MOTO-SD;MOTO;N/D;N/D;2019-12-02;2;22;Belgrano Av. y Combate De Los Pozos 0, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3B;N/D;N/D;3;-58.393239;-34.613929
LC-2019-0762888;1;Varon;61;AUTO-SD;AUTO;N/D;N/D;2019-12-03;2;0;N/D;N/D;N/D;15;-58.444303;-34.594763
LC-2019-0762939;1;Varon;71;AUTO-SD;AUTO;N/D;N/D;2019-12-03;2;2;N/D;N/D;N/D;15;-58.47431;-34.58127
LC-2019-0763940;1;Varon;37;MOTO-SD;MOTO;N/D;N/D;2019-12-03;2;9;Cabildo Av. 488, Barrio: Colegiales  , jurisdicción comisaria:  Vecinal 13C;N/D;N/D;13;-58.441841;-34.571634
LC-2019-0764314;1;Varon;39;AUTO-SD;AUTO;N/D;N/D;2019-12-03;2;9;Belgrano Av. y Sanchez De Loria 0, Barrio: Almagro  , jurisdicción comisaria:  Vecinal 5B;N/D;N/D;5;-58.412821;-34.615442
LC-2019-0764390;1;Varon;26;SD-SD;N/D;N/D;N/D;2019-12-03;2;11;N/D;N/D;N/D;4;-58.416237;-34.650101
LC-2019-0764824;1;Mujer;31;MOTO-SD;MOTO;N/D;N/D;2019-12-03;2;13;N/D;N/D;N/D;1;-58.370383;-34.607198
LC-2019-0764926;1;Varon;19;MOTO-SD;MOTO;N/D;N/D;2019-12-03;2;13;N/D;N/D;N/D;11;-58.510356;-34.588647
LC-2019-0764965;1;Varon;61;MOTO-SD;MOTO;N/D;N/D;2019-12-03;2;13;N/D;N/D;N/D;1;-58.382191;-34.603738
LC-2019-0765650;1;Varon;67;SD-SD;N/D;N/D;N/D;2019-12-03;2;17;N/D;N/D;N/D;9;-58.4961;-34.665905
LC-2019-0770429;1;Mujer;50;MOTO-SD;MOTO;N/D;N/D;2019-12-03;2;17;Portela e Itaqui, Barrio: Villa Soldati  , jurisdicción comisaria:  Vecinal 8B;N/D;N/D;8;-58.443495;-34.661795
LC-2019-0766463;1;Varon;16;CICLISTA-SD;CICLISTA;N/D;N/D;2019-12-04;2;0;Cevallos, Virrey e Independencia Av., Barrio: Constitucion  , jurisdicción comisaria:  Vecinal 1B;N/D;N/D;1;-58.388971;-34.617995
LC-2019-0766793;1;Mujer;41;CICLISTA-SD;CICLISTA;N/D;N/D;2019-12-04;2;7;N/D;N/D;N/D;3;-58.397077;-34.626932
LC-2019-0768531;1;Varon;22;CICLISTA-SD;CICLISTA;N/D;N/D;2019-12-04;2;16;Paraguay y Godoy Cruz 0, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14A;N/D;N/D;14;-58.428;-34.581787
LC-2019-0766754;1;Varon;25;AUTO-SD;AUTO;N/D;N/D;2019-12-04;2;7;N/D;N/D;N/D;9;-58.517471;-34.661982
LC-2019-0766795;1;Varon;27;MOTO-SD;MOTO;N/D;N/D;2019-12-04;2;8;N/D;N/D;N/D;2;-58.415761;-34.597423
LC-2019-0767088;1;Varon;31;PEATON-SD;PEATON;N/D;N/D;2019-12-04;2;21;N/D;N/D;N/D;12;-58.501052;-34.585587
LC-2019-0767625;1;Varon;59;AUTO-SD;AUTO;N/D;N/D;2019-12-04;2;10;N/D;N/D;N/D;13;-58.466808;-34.535844
LC-2019-0767894;1;Mujer;30;AUTO-SD;AUTO;N/D;N/D;2019-12-04;2;12;N/D;N/D;N/D;12;-58.486934;-34.550909
LC-2019-0767911;1;Varon;47;SD-SD;N/D;N/D;N/D;2019-12-04;2;13;N/D;N/D;N/D;14;-58.41187;-34.571369
LC-2019-0768346;1;Mujer;27;SD-SD;N/D;N/D;N/D;2019-12-04;2;15;N/D;N/D;N/D;3;-58.392933;-34.622821
LC-2019-0768769;1;Varon;27;SD-SD;N/D;N/D;N/D;2019-12-04;2;14;N/D;N/D;N/D;10;-58.500497;-34.632363
LC-2019-0768892;1;Mujer;42;SD-SD;N/D;N/D;N/D;2019-12-04;2;18;N/D;N/D;N/D;11;-58.520118;-34.617795
LC-2019-0768934;1;Varon;32;MOTO-SD;MOTO;N/D;N/D;2019-12-04;2;16;Chiclana Av. y Alzaga 0, Barrio: Boedo  , jurisdicción comisaria:  Vecinal 5B;N/D;N/D;5;-58.414563;-34.636487
LC-2019-0768948;1;Varon;37;SD-SD;N/D;N/D;N/D;2019-12-04;2;18;N/D;N/D;N/D;1;-58.38558;-34.595751
LC-2019-0769260;1;Mujer;41;AUTO-SD;AUTO;N/D;N/D;2019-12-04;2;21;N/D;N/D;N/D;1;-58.377589;-34.612849
LC-2019-0769284;1;Mujer;12;MOTO-SD;MOTO;N/D;N/D;2019-12-04;2;18;N/D;N/D;N/D;3;-58.398842;-34.619647
LC-2019-0769379;1;Varon;37;MOTO-SD;MOTO;N/D;N/D;2019-12-04;2;20;N/D;N/D;N/D;9;-58.482481;-34.650995
LC-2019-0770484;1;Varon;38;CICLISTA-SD;CICLISTA;N/D;N/D;2019-12-05;2;10;Rivadavia Av. 2836, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3A;N/D;N/D;3;-58.406589;-34.610244
LC-2019-0769454;1;Varon;23;SD-SD;N/D;N/D;N/D;2019-12-05;2;20;N/D;N/D;N/D;10;-58.513639;-34.63159
LC-2019-0769493;1;Varon;12;SD-SD;N/D;N/D;N/D;2019-12-05;2;16;N/D;N/D;N/D;3;-58.407504;-34.601326
LC-2019-0770108;1;Varon;35;SD-SD;N/D;N/D;N/D;2019-12-05;2;9;N/D;N/D;N/D;6;-58.436202;-34.625988
LC-2019-0770153;1;Mujer;31;SD-SD;N/D;N/D;N/D;2019-12-05;2;9;N/D;N/D;N/D;3;-58.391438;-34.623986
LC-2019-0770304;1;Varon;50;SD-SD;N/D;N/D;N/D;2019-12-05;2;10;N/D;N/D;N/D;3;-58.406149;-34.612418
LC-2019-0770606;1;Varon;39;PEATON-SD;PEATON;N/D;N/D;2019-12-05;2;10;N/D;N/D;N/D;4;-58.377106;-34.649031
LC-2019-0770956;2;Varon;49;AUTO-SD;AUTO;N/D;N/D;2019-12-05;2;12;Cortina 969, Barrio: Villa Luro  , jurisdicción comisaria:  Vecinal 10B;N/D;N/D;10;-58.510707;-34.631202
LC-2019-0770956;2;Mujer;86;AUTO-SD;AUTO;N/D;N/D;2019-12-05;2;12;Cortina 969, Barrio: Villa Luro  , jurisdicción comisaria:  Vecinal 10B;N/D;N/D;10;-58.510707;-34.631202
LC-2019-0771609;1;Varon;45;PEATON-SD;PEATON;N/D;N/D;2019-12-05;2;18;N/D;N/D;N/D;10;-58.495105;-34.636833
LC-2019-0771632;1;Mujer;73;SD-SD;N/D;N/D;N/D;2019-12-05;2;17;N/D;N/D;N/D;11;-58.474355;-34.620129
LC-2019-0771708;1;Varon;38;TRANSPORTE PUBLICO-SD;TRANSPORTE PUBLICO;N/D;N/D;2019-12-05;2;17;N/D;N/D;N/D;12;-58.491041;-34.582881
LC-2019-0771807;1;Mujer;35;PEATON-SD;PEATON;N/D;N/D;2019-12-05;2;0;N/D;N/D;N/D;1;-58.370807;-34.590706
LC-2019-0771916;1;Mujer;57;MOTO-SD;MOTO;N/D;N/D;2019-12-05;2;17;N/D;N/D;N/D;3;-58.395739;-34.625586
LC-2019-0772050;1;Varon;57;TRANSPORTE PUBLICO-SD;TRANSPORTE PUBLICO;N/D;N/D;2019-12-05;2;16;Santa Fe Av. 2516, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2B;N/D;N/D;2;-58.402695;-34.594432
LC-2019-0772091;2;Mujer;26;TRANSPORTE PUBLICO-SD;TRANSPORTE PUBLICO;N/D;N/D;2019-12-05;2;20;Santa Fe Av. y Junin 0, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2B;N/D;N/D;2;-58.397377;-34.595558
LC-2019-0772091;2;Varon;45;TRANSPORTE PUBLICO-SD;TRANSPORTE PUBLICO;N/D;N/D;2019-12-05;2;20;Santa Fe Av. y Junin 0, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2B;N/D;N/D;2;-58.397377;-34.595558
LC-2019-0773167;1;Varon;65;CICLISTA-SD;CICLISTA;N/D;N/D;2019-12-06;2;8;Suarez y Palos 0, Barrio: Boca  , jurisdicción comisaria:  Vecinal 4C;N/D;N/D;4;-58.361785;-34.63649
LC-2019-0774116;1;Varon;23;CICLISTA-SD;CICLISTA;N/D;N/D;2019-12-06;2;8;Regimiento De Patricios Av. y Magallanes 0, Barrio: Barracas  , jurisdicción comisaria:  Vecinal 4D;N/D;N/D;4;-58.369099;-34.641119
LC-2019-0805025;1;Varon;41;CICLISTA-SD;CICLISTA;N/D;N/D;2019-12-06;2;14;Gaona Av. y Paysandu 0, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6A;N/D;N/D;6;-58.453512;-34.611349
LC-2019-0771314;1;Varon;24;PEATON-SD;PEATON;N/D;N/D;2019-12-06;2;16;N/D;N/D;N/D;1;-58.367971;-34.61222
LC-2019-0772228;1;Varon;30;MOTO-SD;MOTO;N/D;N/D;2019-12-06;2;21;N/D;N/D;N/D;1;-58.381386;-34.622067
LC-2019-0772981;1;Mujer;33;SD-SD;N/D;N/D;N/D;2019-12-06;2;8;N/D;N/D;N/D;9;-58.497822;-34.659768
LC-2019-0773134;1;Varon;38;MOTO-SD;MOTO;N/D;N/D;2019-12-06;2;8;Bilbao, Francisco y Albariño 0, Barrio: Mataderos  , jurisdicción comisaria:  Vecinal 9A;N/D;N/D;9;-58.487863;-34.657104
LC-2019-0773388;1;Varon;29;MOTO-SD;MOTO;N/D;N/D;2019-12-06;2;12;N/D;N/D;N/D;9;-58.521562;-34.659579
LC-2019-0773460;1;Varon;41;TRANSPORTE PUBLICO-SD;TRANSPORTE PUBLICO;N/D;N/D;2019-12-06;2;11;Rivadavia Av. 5424, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6B;N/D;N/D;6;-58.441696;-34.621044
LC-2019-0773976;1;Mujer;20;TRANSPORTE PUBLICO-SD;TRANSPORTE PUBLICO;N/D;N/D;2019-12-06;2;15;N/D;N/D;N/D;14;-58.415168;-34.587057
LC-2019-0773988;1;Varon;34;MOTO-SD;MOTO;N/D;N/D;2019-12-06;2;13;N/D;N/D;N/D;6;-58.448477;-34.623791
LC-2019-0774302;1;Mujer;54;AUTO-SD;AUTO;N/D;N/D;2019-12-06;2;17;N/D;N/D;N/D;5;-58.416372;-34.622444
LC-2019-0774362;1;Varon;40;MOTO-SD;MOTO;N/D;N/D;2019-12-06;2;17;N/D;N/D;N/D;11;-58.513498;-34.597909
LC-2019-0774590;1;Varon;48;MOTO-SD;MOTO;N/D;N/D;2019-12-06;2;16;Del Libertador Av. y Pino, Virrey Del 0, Barrio: Belgrano  , jurisdicción comisaria:  Vecinal 13A;N/D;N/D;13;-58.444156;-34.561492
LC-2019-0774620;1;Varon;47;MOTO-SD;MOTO;N/D;N/D;2019-12-06;2;18;N/D;N/D;N/D;7;-58.46066;-34.644487
LC-2019-0774633;1;Mujer;54;AUTO-SD;AUTO;N/D;N/D;2019-12-06;2;17;Barco Centenera Del y Luppi, Abraham J. 0, Barrio: Nueva Pompeya  , jurisdicción comisaria:  Vecinal 4B;N/D;N/D;4;-58.420581;-34.653519
LC-2019-0774657;1;Mujer;33;SD-SD;N/D;N/D;N/D;2019-12-06;2;19;N/D;N/D;N/D;10;-58.528201;-34.634841
LC-2019-0774963;1;Varon;25;TRANSPORTE PUBLICO-SD;TRANSPORTE PUBLICO;N/D;N/D;2019-12-06;2;21;N/D;N/D;N/D;2;-58.40647;-34.594741
LC-2019-0780587;1;Mujer;59;AUTO-SD;AUTO;N/D;N/D;2019-12-06;2;19;La Plata Av. y Alberdi, Juan Bautista Av. 0, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6B;N/D;N/D;6;-58.427799;-34.622072
LC-2019-0775554;1;Varon;41;MOTO-SD;MOTO;N/D;N/D;2019-12-07;2;7;N/D;N/D;N/D;14;-58.412076;-34.5651
LC-2019-0775565;1;Varon;87;MOTO-SD;MOTO;N/D;N/D;2019-12-07;2;8;N/D;N/D;N/D;9;-58.5013;-34.650495
LC-2019-0775885;1;Varon;30;MOTO-SD;MOTO;N/D;N/D;2019-12-07;2;11;Cantilo, Int. y Paz, Gral. Av. 0, Barrio: Nuñez KM 10.500 , jurisdicción comisaria:  Vecinal 13B;N/D;N/D;13;-58.466784;-34.535004
LC-2019-0776112;1;Mujer;30;MOTO-SD;MOTO;N/D;N/D;2019-12-07;2;6;N/D;N/D;N/D;10;-58.504973;-34.633894
